"","Country","Code","Year","Unsafe.water.source..deaths.","Poor.sanitation..deaths.","No.access.to.handwashing.facility..deaths.","Household.air.pollution..deaths.","Outdoor.air.pollution..deaths.","Non.exclusive.breastfeeding..deaths.","Discontinued.breastfeeding..deaths.","Child.wasting..deaths.","Child.stunting..deaths.","Low.birth.weight..deaths.","Secondhand.smoke..deaths.","Alcohol.use..deaths.","Drug.use..deaths.","Diet.low.in.fruits..deaths.","Diet.low.in.vegetables..deaths.","Unsafe.sex..deaths.","Low.physical.activity..deaths.","High.blood.sugar..deaths.","High.cholesterol..deaths.","High.body.mass.index..obesity...deaths.","High.blood.pressure..deaths.","Smoking..deaths.","Iron.deficiency..deaths.","Zinc.deficiency..deaths.","Vitamin.A.deficiency..deaths.","Low.bone.mineral.density..deaths.","Life.expectancy"
"1210","Singapore","SGP",2010,4.04094178977,1.14546809483,23.0637097703,1.72607008599,1047.75935722,1.82170968734,0.0751020035539,5.90977106489,0.354549524774,13.106060497,354.5251828,-45.8501245704,51.9919498632,512.148892757,398.558654595,122.264621496,522.808634962,1747.52013627,1613.56042716,1355.83263393,3629.20182842,1855.01637315,0.216533439553,0.158648849145,0.00252242677328,69.3490981535,82
"1211","Singapore","SGP",2016,5.3697703504,1.19408205649,27.5422728158,1.06063411425,1372.92143373,1.6159171839,0.0677676163337,4.94445107731,0.283072888151,9.9498851532,383.240278111,-32.8716780502,77.2829294055,500.610928734,375.144208006,117.287929545,552.245961976,1815.06426715,1640.00534007,1587.72511189,3850.57650555,1948.9790392,0.222666201056,0.165516419222,0.00210276924772,84.2154033884,NA
"1212","Slovakia","SVK",1990,9.46461539985,3.00430993824,23.7608757695,574.832078135,5523.82485794,25.4599589496,0.628752263307,86.2326534533,9.09295091017,333.399187888,1585.29596113,5989.70306204,231.158971778,4067.27972759,3491.24396864,226.850795357,2766.84519143,5262.83865369,11275.4832108,7900.44592633,19569.4665672,9495.3381138,0.729040659293,1.67908296018,0.0578674687475,457.151317813,NA
"1213","Slovakia","SVK",1995,7.46477243331,1.99769058885,19.9750603327,440.830134079,4555.16361187,15.867054574,0.36766684576,60.4417327735,6.61714153845,205.341490963,1402.79865508,5135.18496079,246.100735982,3808.53409535,3288.74102656,232.328832663,2653.31378033,4976.0346697,10593.7384221,7669.11868177,18393.7481595,8259.26176026,0.650957713821,1.38941416399,0.0414152761883,428.229282554,NA
"1214","Slovakia","SVK",2000,6.99404356211,1.7913940854,15.2484591914,358.556495644,4083.01152988,9.34053785345,0.328056098555,36.0835499449,3.92147094131,138.278795428,1341.00145809,5031.60576399,311.057037822,3755.37726973,3075.13808639,235.498241166,2644.85384433,4986.06933016,10353.0170566,7677.66368932,18122.0156827,7716.85416893,0.573133781385,0.944768279689,0.0277490342691,277.508684317,73
"1215","Slovakia","SVK",2005,7.10260799163,1.86679758298,14.4156937598,316.082587736,3930.54896464,7.15981925462,0.298791181458,27.1345482621,2.68873694742,121.797247437,1296.88999588,4755.4686582,368.955286655,3661.33518116,3117.76755716,249.239922102,2680.79950148,5031.68171164,10421.0629509,7448.54830127,18006.8987912,7355.75944068,0.516222030692,0.753087693854,0.0186935121448,255.332313293,74
"1216","Slovakia","SVK",2006,7.13677215259,1.89230409038,14.3986947918,308.717682449,3923.37294597,6.61029459397,0.292377830057,24.7864667157,2.4323769695,113.735979073,1285.82681885,4698.63730268,384.512776371,3611.97623055,3083.16954027,252.136867656,2676.99484774,5038.45794264,10412.27813,7471.33495914,17945.6997907,7332.52332959,0.517978407519,0.693972036364,0.0164874701426,254.547852008,74.3
"1217","Slovakia","SVK",2010,7.47744014182,2.04480377851,13.5316829701,264.570687733,3751.50815948,5.87011910396,0.306705173582,20.9258197565,1.94984270781,108.907581858,1245.754673,4380.66273742,416.908713827,3231.93385201,2617.0851849,258.401496225,2611.12794137,4975.76187237,10002.0837695,7485.8693818,17175.071215,7158.80180356,0.553935982373,0.554553658912,0.0111508608498,304.121879492,75.1
"1218","Slovakia","SVK",2016,7.81328242387,2.14915068521,13.4289222707,215.227054955,3614.38149413,4.50491081879,0.256294875334,16.2237243349,1.45627007636,85.1231377026,1212.00082757,4242.00017068,452.053325523,2884.01431528,2270.76377837,253.512089347,2611.65537333,5072.66606215,9689.1892793,7821.7432656,16774.9777033,7036.29280371,0.569544669078,0.459848545545,0.00875543093393,379.680557274,NA
"1219","Slovenia","SVN",1990,1.92439638909,0.686804877883,4.63594713114,463.994866386,1228.80292744,2.04739735363,0.0980260128327,7.29489774775,0.723091611454,64.0016696876,395.825901478,2886.45085725,194.86487734,908.547776902,854.329417947,95.5519927079,652.706409554,1458.89610156,2414.39760648,1892.79430475,5515.9427481,3077.96726877,0.226227882934,0.0921070709761,0.0161708031739,253.888254756,NA
"1220","Slovenia","SVN",1995,1.65295727715,0.551954841305,5.17417770541,389.095708612,1122.13041445,1.04851973259,0.0466431723327,3.96589059549,0.428997071298,36.9394206931,380.891416089,2694.12872507,205.207431061,846.403179896,848.589170205,105.970639574,636.476189278,1694.10417093,2361.51188895,2000.62028442,5164.52186253,3090.59430489,0.199035771328,0.0554150312796,0.00890971762229,257.393276504,NA
"1221","Slovenia","SVN",2000,1.98542262085,0.597108782127,5.26145993925,287.553914135,978.679780943,0.702098322711,0.0400554821211,2.60094390941,0.278062983374,23.5514644553,337.176843508,2531.50810995,228.934765856,683.318493165,738.346298057,97.050668626,574.773913309,1752.32335777,2041.40450147,2110.00301253,4708.51139953,2991.6238967,0.220183181973,0.0552121380536,0.00566460320711,242.96475913,76
"1222","Slovenia","SVN",2005,1.97047170457,0.576436260131,4.53192220127,209.831993668,893.423608878,0.57130361133,0.0335183625685,2.0375672256,0.197406224749,21.1495621753,289.627977133,2213.97988275,226.689038949,612.177835306,656.139477516,85.3028964022,547.629247215,1612.8148824,1889.43878765,2055.17614826,4373.19884104,2811.60500844,0.198615414907,0.0522391098992,0.00304527947963,259.376406227,77.5
"1223","Slovenia","SVN",2006,1.85908471196,0.543792495991,4.35158629948,194.780954054,872.059526615,0.518227427674,0.029236078759,1.82889900755,0.175940013663,20.1407160141,278.979729092,2170.82016089,228.895120423,599.716435562,642.9847171,80.8547054424,542.589293839,1554.78378854,1878.82351928,2041.71083787,4341.22363452,2754.2119778,0.209794254154,0.0470766434749,0.00254683856291,276.637735877,78.1
"1224","Slovenia","SVN",2010,1.89766816564,0.560230815852,4.10406230237,153.285910482,826.071146254,0.40414777524,0.0229269659791,1.35217673195,0.125839957923,19.4578611496,267.004143315,1970.65669617,224.795710022,533.5112025,611.983074307,75.4748891266,560.12462217,1445.39374357,1888.61869099,2025.91716256,4304.44656519,2562.95822588,0.175512085741,0.038854309347,0.00166576309373,324.841381757,79.5
"1225","Slovenia","SVN",2016,2.34878977633,0.695805186532,4.50161973579,119.397250891,905.45327161,0.221920972499,0.0142967153055,0.69397866409,0.0636336669435,11.9573768425,281.210127486,1963.97958794,214.92963563,536.472345643,631.142730125,75.635371978,628.570395656,1514.39473195,2068.36271115,2231.5769862,4677.64709801,2391.19637167,0.197763164344,0.0242420319553,0.00107311455019,373.894263351,NA
"1226","Solomon Islands","SLB",1990,73.4414132426,65.0469073029,33.5600284976,330.55071973,58.5797447504,6.56630543735,0.333944651079,69.442292486,20.4973499752,69.2161558642,51.7360947169,8.55829361117,2.83196453207,151.0013717,122.077126656,18.3681946051,47.2701981731,402.194206478,156.128145519,299.895820824,376.169256836,361.410661627,1.79478289158,3.16450011189,19.6586778422,3.59934332708,NA
"1227","Solomon Islands","SLB",1995,63.9154065873,56.5228471828,28.5581529693,353.023286029,64.7141061654,6.27174377072,0.302753778584,62.8489421526,17.3740154071,73.2136971634,55.3082558453,6.44773065823,3.63303777868,172.689551523,138.347248058,22.9614031354,54.1166380011,482.785059296,179.559115832,377.056364178,431.276135296,391.865109117,1.87036124269,2.51415341017,17.6286418713,4.10480877996,NA
"1228","Solomon Islands","SLB",2000,62.886237368,55.2845530834,29.039960585,402.873128335,75.0203555505,7.63407216031,0.425413197859,60.9826720579,10.9002202304,79.2178636469,66.1277550193,8.17695884409,4.72048089319,203.896173209,164.771998419,28.6141484315,65.4576347187,589.429649356,211.971175409,495.738165187,521.342305331,439.09395687,2.27664243957,3.39460378144,4.08139489424,5.16045216615,65.8
"1229","Solomon Islands","SLB",2005,64.846276707,56.739164732,31.0214654669,483.44674059,105.890288511,7.51955749915,0.333053591085,66.6307954093,19.2473007132,86.7510328018,84.4728077406,13.2966949926,5.82113270786,253.526739671,209.360909554,34.9445396302,84.6428077325,777.983534374,270.120603466,661.596158243,661.914479724,534.781308975,2.95498126783,2.70348807701,19.6671627399,6.70142048049,67.4
"1230","Solomon Islands","SLB",2006,64.7162502726,56.526802315,31.0622769673,501.605051548,102.333569266,7.40255433573,0.321906137769,65.7765909459,18.8929171384,87.5327813412,89.5613423898,15.1204856146,6.12819193231,263.609943628,218.940527576,36.4543897863,88.5804574503,818.498812997,283.666910655,692.102874508,693.292850219,557.804090197,3.04161889398,2.57916122259,19.9595917581,7.0511372056,67.6
"1231","Solomon Islands","SLB",2010,67.7376900365,58.4150111048,32.3062187089,562.220956036,87.7969183322,9.75905137779,0.448572946927,79.9728320388,15.9994408077,90.9609997512,108.377499618,23.0520878483,7.41694602294,294.656896621,251.1991836,42.3952139148,103.599783536,958.241829254,332.04200289,796.558997557,803.198853777,638.858077709,3.14368593832,3.73137652702,11.1242828749,8.42566121812,68.3
"1232","Solomon Islands","SLB",2016,52.272561319,43.863954883,24.4171003098,571.121510782,144.430384114,6.7445552249,0.32843122772,56.3459547656,9.11333484949,78.0254552478,119.388063307,32.0722463599,9.19420038366,325.540827538,282.274410662,50.2152602997,120.311528142,1130.06658137,389.445467726,926.819427261,916.86034251,697.128294562,2.7618304987,2.71169563312,4.33965608291,9.95784858052,NA
"1233","Somalia","SOM",1990,3860.8885157,3403.67117659,3934.36302746,10033.6637608,3496.85066575,1091.98046489,31.0226881825,13610.5572622,2706.10163964,2380.15453359,1124.22285939,337.455754575,23.9553975961,2429.31838421,1756.19090024,1217.7733599,498.659584114,2658.93222142,1762.93660362,2209.56823643,7252.9181535,2460.54696567,159.429052191,184.809221894,1979.55744714,277.735186547,NA
"1234","Somalia","SOM",1995,3906.79539516,3452.08572466,3842.36242498,9446.9118692,3288.52383643,1035.99995791,32.0411565562,12421.178275,2481.68783358,2161.361217,1134.73866959,336.814717129,33.0834586611,2366.47690903,1740.11002629,1643.52750865,499.356142922,2604.85226839,1918.91975291,1994.48969963,7115.82842764,2410.25769351,156.102083379,181.660764605,1894.01262052,285.627705906,NA
"1235","Somalia","SOM",2000,4822.39576834,4272.61617368,4336.20625241,9448.33916311,3411.6026413,1231.41584769,58.4396420324,12717.5626235,2054.84851846,2208.98917115,1059.3870895,350.994197556,50.1746209359,2449.53934398,1853.4330467,2456.11722131,542.768868791,3067.09169828,2095.222847,2010.94946128,7575.36209886,2587.38243605,186.10018387,215.123432901,1547.07477793,310.467874831,55
"1236","Somalia","SOM",2005,4917.06764468,4355.39707294,4359.42480083,9528.31418485,3199.59517445,1180.46343784,61.0772137562,10342.2927181,2066.53244688,2218.26253405,961.090365632,383.852436216,68.4868485802,2590.33378476,1996.44064463,3162.07677362,600.098616197,3540.34492621,2213.78604449,2308.9433103,8111.95194653,2692.72987354,183.555884546,214.397659155,1357.71128853,350.101830063,51.6
"1237","Somalia","SOM",2006,5068.30621359,4480.11520344,4441.40351626,9535.2443753,3226.14181844,1215.80842542,66.7238093049,10197.664436,1868.24963466,2222.19970582,954.677261154,387.60363506,71.5122093573,2618.0167869,2021.16428656,3246.97334994,609.791425116,3648.21365982,2237.74381102,2386.5580511,8214.84290844,2701.1358792,186.661197831,219.411414786,1247.33457191,351.434210122,51.5
"1238","Somalia","SOM",2010,6042.07595352,5227.73518445,5035.75050946,9785.53801046,3392.15913252,1469.42955222,106.394467538,19714.5018675,1379.21940524,2264.62151356,1042.5079181,425.479177199,80.4419650759,2706.82436333,2096.27647833,3407.69945119,643.824710576,4037.60788518,2316.13526729,2716.91154597,8590.8930847,2702.64721349,208.623837257,284.588022011,636.835745105,374.49753129,52.4
"1239","Somalia","SOM",2016,5103.05469097,4300.04375167,4444.36142675,9917.05228887,4023.62457715,1079.87345309,58.6771081925,8291.06054895,1083.95448334,2261.26889005,1018.60881849,509.478567812,89.6470888919,3041.42975965,2349.54742008,3321.54214452,731.907289166,4784.07899702,2576.64561165,3344.10044674,9690.60024788,2843.9057471,190.401318383,201.278687707,405.760066597,431.048421907,NA
"1240","South Africa","ZAF",1990,20687.8481737,15640.1467604,12575.5856016,14405.7841346,15010.8660214,6962.79769051,987.245611104,23338.9089009,4307.44224531,9387.39214533,5936.49326955,27010.6353406,2740.54368209,8888.06478275,5084.72950768,3995.03113648,2976.81916274,20968.1598047,7418.55744922,21900.915785,28798.4091156,30047.6194208,94.8269691137,459.484210801,2192.39795301,841.300570676,NA
"1241","South Africa","ZAF",1995,18746.0921881,14948.0517941,11253.5509547,13682.3578748,16457.9375342,5597.52525279,765.638012606,19078.0282475,3302.58974479,8319.68336618,5458.40067581,29208.4853667,3745.00529414,10372.6988676,5950.39425424,29704.8439628,3592.82721457,26873.9135034,8778.29347212,25511.1827105,34272.6652915,33483.8597556,52.4382633928,397.486369791,1556.08829158,1038.87632817,NA
"1242","South Africa","ZAF",2000,15960.0380985,12601.0356425,10875.8445012,17706.8607189,23799.9786747,4330.67659832,505.783217593,15980.2238206,2812.91203666,8524.23703969,7207.92754308,41437.6435279,6193.03959399,16199.1167281,9433.35276127,155410.552147,5694.9692728,46405.582971,14084.9716103,41689.4815444,53848.2870413,46913.1538003,80.3065653728,357.10406019,887.776497909,1523.10299501,57.3
"1243","South Africa","ZAF",2005,13203.4204821,10026.0855752,10156.9760383,14924.231609,24771.6812238,3454.69534721,356.275131509,13826.8614532,2376.27096049,9482.84371473,7660.75617343,45282.8978871,8223.44553107,17208.7579698,9926.4035757,307026.453614,6325.60788524,55757.0833031,15488.042514,47263.3191925,58102.4792246,43187.8744763,153.804771514,302.643959431,875.42061966,1635.37488462,53.8
"1244","South Africa","ZAF",2006,12770.5281145,9828.98325727,10008.9908,14623.8603254,24689.665731,3313.29564671,340.750524202,13378.8984581,2231.03427942,9543.38009803,7770.44757094,45904.6032444,8295.77981026,17556.3013309,10112.7678334,320109.618403,6533.5381801,58177.8589341,15931.4326833,48988.0461374,59770.8457683,43112.4694825,155.297369627,297.850921703,769.04333805,1677.72975242,54
"1245","South Africa","ZAF",2010,10090.4916875,8199.80067316,8346.32741706,11404.8763955,21577.5439492,2272.56533688,221.46753436,9210.97076291,1434.60679744,8505.58574273,7152.79925789,39676.5560837,7138.0267993,17202.0682762,9789.69491858,290927.372275,6748.80739564,61834.2917832,16139.6978257,51415.1052452,60723.9947972,40577.8455676,101.426933675,205.265112454,446.612269677,1626.14273278,58
"1246","South Africa","ZAF",2016,7670.68549002,6052.66553561,6727.17193648,6934.06205471,21060.5018424,1346.00282314,122.22306739,5350.47119415,826.111290777,6629.82718808,6244.45169213,36478.3342095,4514.11929246,16081.093079,8730.56255669,145841.906423,6099.56697806,59324.1646756,14921.4931758,51139.9421893,55706.8787794,36658.4364421,67.4713394459,112.291536706,265.563573892,1547.44933449,NA
"1247","South Asia","",1990,1152639.61965,1014888.28548,681213.354629,1230629.69143,869778.040906,199041.914641,11143.0458185,1205226.69802,374047.299977,577603.089886,226738.012223,186669.908203,13095.9842686,357945.816275,271474.01427,49031.1136255,110898.345155,474801.549463,370032.147526,151192.744623,969581.465858,640314.19316,20461.707165,52556.1206952,116581.633725,51613.0529331,NA
"1248","South Asia","",1995,1037382.94098,907563.536674,611336.370645,1221013.11315,918231.020675,154733.721626,8121.18539699,953045.999846,288458.679586,532905.207737,223077.027311,226860.743965,18195.0731041,399101.948335,302480.385984,71745.1042561,130655.492286,581487.003498,437399.79807,202748.561723,1122906.08304,714868.12487,18638.6425047,38173.6129339,80354.236483,61536.4993158,NA
"1249","South Asia","",2000,941437.497433,812194.680086,546775.804221,1219139.6463,978526.546456,116771.250919,5612.11299889,745814.259396,215681.48012,484760.861878,216760.862794,246612.576525,27948.5401225,441575.876186,332121.622361,129897.665416,153972.660166,775707.751055,513202.028387,266680.477262,1289924.52125,796603.689076,16646.4838659,27853.2062209,62500.8581284,74257.8913041,NA
"1250","South Asia","",2005,863429.016306,727953.940692,492727.837068,1191502.52351,1037053.8178,88796.36715,4205.97780862,594870.701852,151653.975505,438828.060929,200567.548752,270564.737907,38521.6592315,496579.250766,375931.065795,182412.317138,184464.218199,987930.05308,603353.256742,353107.171035,1497610.61358,864501.37445,14703.9366152,20433.8146901,46968.6859569,94132.757482,NA
"1251","South Asia","",2006,843011.391,705991.843668,479531.568432,1194482.51683,1051269.32568,84816.1530341,4082.08065382,562923.6918,142862.499586,426118.43632,205302.231807,275664.834649,39523.3446386,508659.668412,385934.211315,184412.059469,191616.276968,993915.367761,628135.064527,373080.023995,1547359.45213,880472.44324,14424.1024303,18693.9551772,44250.9789012,94562.0670754,NA
"1252","South Asia","",2010,760168.584378,615211.598008,425753.053034,1170711.31269,1112922.91784,67657.5904441,3607.00304236,432030.561727,110484.961859,365727.359537,232741.795523,297862.344627,39803.159833,557384.355285,425247.733663,162340.614697,225388.880918,1070005.20679,739792.801322,481964.698891,1774181.89638,962439.068492,12921.4794903,13022.5809361,32923.3933534,109640.352608,NA
"1253","South Asia","",2016,624045.57097,467405.599487,332997.030022,1017532.34804,1288497.27836,36989.2049296,2215.24583342,221331.453933,49075.8008046,247922.230078,253090.256045,350369.026362,40117.3971813,617607.606195,466444.407813,119509.560686,269713.4674,1313623.47277,894716.28856,646128.884065,2076051.58044,1021541.30898,9136.5860658,6292.59570287,11123.1968721,136637.444111,NA
"1254","South Korea","KOR",1990,140.134318084,107.914482821,105.879211484,582.70713131,14338.7214067,98.2780010837,7.32922443834,231.885820519,21.6857270157,1270.31616594,5384.74320626,13008.7874928,696.038210611,16663.0174168,6055.09362662,1175.66532352,7559.56346394,23038.0887682,17513.8703152,13754.8543492,45352.6005938,37649.2878597,15.5981313223,8.91914297188,0.710508235893,1433.761541,NA
